sample_ts,RadiusOfTurn,Lat_accel,IMUYawRate,Speed
1584856051269889.0,5.76476780082174,1.292,0.22241210938,4.63726
1584856051469594.0,5.197417873450751,1.4705,0.24951171875,4.69982
1584856051669818.0,4.762807499506611,1.7255,0.27490234375,4.72719
1584856051880567.0,4.448711111036124,1.7255,0.29663085938,4.77411
1584856052079873.0,4.103293556785556,1.6235,0.32543945312,4.84058
1584856052280123.0,4.357563365800122,1.6235,0.30981445312,4.87968
1584856052480599.0,4.544635313338546,1.836,0.30004882812,4.93833
1584856052679854.0,4.492810150747036,1.887,0.30786132812,5.02044
1584856052880151.0,4.4349911077544295,1.9465,0.31665039062,5.09082
1584856053119572.0,4.545799116581114,2.006,0.31323242188,5.1612
1584856053319854.0,4.779844947860481,1.887,0.3017578125,5.22376
1584856053519930.0,5.056211101599099,1.9465,0.28784179688,5.25504
1584856053719603.0,4.957502596484653,2.159,0.29565429688,5.29805
1584856053919865.0,5.030664599483204,2.074,0.2939453125,5.34888
1584856054119978.0,4.968149715298412,1.819,0.30004882812,5.38407
1584856054319608.0,5.031193744317148,2.125,0.29833984375,5.42317
1584856054519867.0,4.992243154121864,1.887,0.302734375,5.45836
1584856054719949.0,4.926991515231282,2.1675,0.30883789062,5.49746
1584856054919615.0,4.986661858120671,1.938,0.30688476562,5.52092
1584856055119883.0,4.977984646545238,1.972,0.30883789062,5.54829
1584856055319980.0,5.0804066147370674,1.972,0.30346679688,5.5522
1584856055519637.0,4.982066806429071,1.938,0.310546875,5.58739
1584856055729946.0,4.943587114556417,1.904,0.31494140625,5.62258
1584856055930423.0,5.019192888808266,2.006,0.31127929688,5.62649
1584856056129939.0,4.986162570285005,1.9465,0.31323242188,5.61867
1584856056330215.0,5.035912932398934,1.819,0.30981445312,5.61476
1584856056530194.0,4.94819732358525,2.0145,0.31420898438,5.57957
1584856056729921.0,5.190767736088454,1.819,0.29931640625,5.60694
1584856056929975.0,5.20411827605019,2.006,0.29833984375,5.57175
1584856057130203.0,5.234969242089772,1.768,0.294921875,5.54438
1584856057329937.0,5.351704813145491,2.074,0.28686523438,5.50919
1584856057530216.0,5.480890136452242,1.7765,0.2783203125,5.474
1584856057730220.0,5.334992797559141,1.836,0.28247070312,5.37625
1584856057929976.0,5.269627120039498,1.9465,0.28247070312,5.34106
1584856058130238.0,5.216985510667201,2.125,0.28344726562,5.30587
1584856058330217.0,5.078850852800289,1.938,0.28784179688,5.21985
