sample_ts,RadiusOfTurn,Lat_accel,IMUYawRate,Speed
1584855803535727.0,5.854780426146132,1.6405,0.23559570312,4.98916
1584855803735587.0,5.522912086831217,1.751,0.25024414062,4.96179
1584855803935953.0,4.91872711111111,2.074,0.28076171875,4.98134
1584855804135752.0,4.489153939466618,2.159,0.30883789062,5.00089
1584855804335589.0,4.139052283770652,2.227,0.3349609375,4.98134
1584855804535958.0,3.7311770608815937,2.584,0.37084960938,4.98134
1584855804735790.0,3.5247907835831556,2.397,0.39086914062,4.93833
1584855804935603.0,3.47461099439706,2.312,0.39526367188,4.95006
1584855805135983.0,3.571083808271182,1.989,0.38549804688,4.96179
1584855805335762.0,3.655642246849838,2.1675,0.37524414062,4.91487
1584855805535614.0,3.713680894269339,2.0995,0.36645507812,4.88359
1584855805735976.0,3.687592101385204,2.278,0.3681640625,4.89141
1584855805935769.0,3.613319658071823,2.142,0.37768554688,4.93442
1584855806145172.0,3.6527478349362594,2.2525,0.37524414062,4.93442
1584855806345544.0,3.674769217402612,2.278,0.37329101562,4.94224
1584855806545539.0,3.733687246007466,2.244,0.36987304688,5.00089
1584855806745161.0,3.7290239907724385,2.465,0.37426757812,5.04781
1584855806945301.0,3.714888345788873,2.584,0.37963867188,5.10646
1584855807145531.0,3.7535105965922226,2.55,0.37963867188,5.15338
1584855807345161.0,3.7732821980707163,2.584,0.38110351562,5.2003
1584855807545312.0,3.8871810394083117,2.1675,0.37426757812,5.27459
1584855807745537.0,4.255357235902289,2.278,0.34545898438,5.30978
1584855807945224.0,4.370298577138289,2.312,0.33935546875,5.36843
1584855808145316.0,4.343388268488372,2.533,0.34545898438,5.4349
1584855808345555.0,4.262073299709614,2.4905,0.35498046875,5.45836
1584855808545195.0,4.254364687203956,2.618,0.35766601562,5.49746
1584855808745577.0,4.2643555555555555,2.3205,0.359375,5.53656
1584855808945573.0,4.294577777777778,2.6435,0.359375,5.57566
1584855809155334.0,4.297220948468414,2.737,0.36206054688,5.62649
1584855809355378.0,4.311736070206753,2.703,0.36474609375,5.69687
1584855809555811.0,4.344699829347644,2.686,0.36547851562,5.73597
1584855809755319.0,4.335433744855967,2.686,0.369140625,5.7868
1584855809955347.0,4.252656441219569,2.737,0.37670898438,5.7477
1584855810155815.0,4.253338307003829,2.9495,0.37524414062,5.74379
1584855810355344.0,4.135381838691483,2.601,0.384765625,5.71251
1584855810555362.0,3.9414495392953928,2.805,0.400390625,5.64995
1584855810755839.0,3.873376887221619,2.601,0.40209960938,5.56393
1584855810955352.0,3.723492228796844,2.72,0.41259765625,5.49746
1584855811155365.0,3.7843810759664773,2.499,0.4013671875,5.43881
1584855811355836.0,3.740715013550136,2.38,0.400390625,5.34497
1584855811555385.0,3.785989312283839,2.516,0.39086914062,5.30978
1584855811765466.0,3.673660093942787,2.533,0.39868164062,5.23549
1584855811965831.0,3.575336281999732,2.363,0.40478515625,5.18466
1584855812165831.0,3.6204060830250717,2.312,0.39599609375,5.13774
1584855812365472.0,3.6823720216255906,2.1675,0.38549804688,5.083
1584855812565842.0,3.6746523901053267,2.091,0.38305664062,5.05172
1584855812765832.0,3.6806600897343884,2.193,0.38110351562,5.04781
1584855812995640.0,3.6655673979890406,2.074,0.38208007812,5.03608
1584855813195310.0,3.7207402020202016,2.057,0.3759765625,5.03608
1584855813395682.0,3.8604394197697025,1.904,0.36279296875,5.04781
1584855813595660.0,4.14626276578737,1.6235,0.33935546875,5.083
1584855813795320.0,4.511124828887894,2.0995,0.31323242188,5.09082
1584855813995695.0,4.381408371154816,2.1675,0.32275390625,5.09082
1584855814195899.0,4.127098448876226,2.244,0.3427734375,5.09473
1584855814395344.0,3.8695449055481177,2.465,0.36474609375,5.06736
1584855814595702.0,3.7609455969191283,2.363,0.37426757812,5.06736
1584855814795677.0,3.7105969845885007,2.295,0.37963867188,5.07518
1584855814995377.0,3.775455417894897,2.499,0.37426757812,5.09864
1584855815195714.0,3.813180952380952,2.6435,0.37255859375,5.12992
1584855815395684.0,3.836610635600383,2.584,0.37084960938,5.11428
1584855815595373.0,3.7531518303107827,2.244,0.37866210938,5.11819
1584855815795731.0,3.7870632746755115,2.244,0.37426757812,5.08691
1584855815995695.0,3.7297855921362157,2.686,0.37768554688,5.05563
1584855816195358.0,3.78242949303656,2.652,0.37084960938,5.0439
1584855816395737.0,3.8877343549908656,2.1675,0.36108398438,5.06345
1584855816595694.0,3.7464357759433606,2.346,0.37426757812,5.03217
1584855816795400.0,3.763392875379002,2.4055,0.37084960938,5.01653
1584855816995748.0,3.756071099356864,2.38,0.37084960938,5.01262
1584855817195708.0,3.7731442381373417,2.244,0.3681640625,4.98916
1584855817395409.0,3.745433017917831,2.499,0.36987304688,4.98525
1584855817595759.0,3.7311770608815933,2.448,0.37084960938,4.97743
1584855817795738.0,3.7381530864197536,2.567,0.369140625,4.95788
1584855817995411.0,3.7092117328151795,2.533,0.37084960938,4.94615
1584855818195763.0,3.6975161337421523,2.244,0.37158203125,4.94615
1584855818395731.0,3.6805358963157127,2.465,0.37255859375,4.9266
1584855818595418.0,3.691639470362047,2.2525,0.37084960938,4.93051
1584855818795776.0,3.7215179487179486,2.312,0.3681640625,4.93442
1584855818995748.0,3.6834511722731906,2.448,0.37255859375,4.94615
1584855819195425.0,3.7204994708994716,2.38,0.369140625,4.94224
1584855819395786.0,3.7388104018912527,2.295,0.3671875,4.94224
1584855819595756.0,3.8876262611751087,2.278,0.35327148438,4.94615
1584855819795432.0,3.8906953722401534,2.244,0.35229492188,4.92269
1584855819995793.0,3.9308387096774196,2.295,0.34814453125,4.93051
1584855820195752.0,3.879905012649947,2.295,0.35229492188,4.91096
1584855820395475.0,3.9357602883560574,2.142,0.34619140625,4.89923
1584855820595793.0,3.931054317505094,2.04,0.34619140625,4.89923
1584855820795779.0,3.934191631405736,2.244,0.34619140625,4.90705
1584855820995452.0,3.9591627730294396,2.227,0.3427734375,4.86404
1584855821195825.0,4.051504761904762,2.006,0.3349609375,4.90705
1584855821395778.0,4.263772319621502,2.091,0.32006835938,4.91878
1584855821595461.0,4.270150458715596,2.193,0.3193359375,4.89923
1584855821795832.0,4.261647570506287,2.159,0.3193359375,4.89923
1584855821995794.0,4.080429532010753,2.346,0.33325195312,4.89141
1584855822195482.0,3.850733010772497,2.2525,0.35327148438,4.90314
1584855822395848.0,3.7735679614573923,2.448,0.3603515625,4.8875
1584855822595809.0,3.841650601063781,2.227,0.35424804688,4.91096
1584855822795482.0,3.791652152965974,2.21,0.3603515625,4.9266
1584855822995846.0,3.841513915561652,2.499,0.35595703125,4.91878
1584855823195815.0,3.7545330350484702,2.4055,0.36376953125,4.91487
1584855823395487.0,3.61836192117326,2.618,0.37670898438,4.89923
1584855823595861.0,3.564654142751653,2.754,0.38208007812,4.90705
1584855823795826.0,3.5058081900768694,2.584,0.38818359375,4.89141
1584855823995499.0,3.420186655706261,2.618,0.39599609375,4.86013
1584855824195870.0,3.457181047381547,2.72,0.3916015625,4.8875
1584855824395818.0,3.448784093523517,2.686,0.39428710938,4.90314
1584855824595516.0,3.413493583767379,2.686,0.39868164062,4.89532
1584855824795883.0,3.4325289491711186,2.839,0.39599609375,4.89141
1584855824995838.0,3.4325289491711186,2.465,0.39599609375,4.89532
1584855825195537.0,3.469661845386534,2.584,0.3916015625,4.8875
1584855825395868.0,3.356657177322075,2.516,0.40478515625,4.89532
1584855825595853.0,3.4848701315412467,2.533,0.38989257812,4.8875
1584855825795534.0,3.4668883347187585,2.38,0.3916015625,4.8875
1584855825995905.0,3.441664566058596,2.516,0.392578125,4.84058
1584855826195867.0,3.663383451536643,1.989,0.3671875,4.84449
1584855826395535.0,4.137401755769803,2.057,0.32446289062,4.82103
1584855826595900.0,4.114058815701929,2.0145,0.326171875,4.84058
1584855826805884.0,4.336793850454227,2.142,0.310546875,4.85622
1584855827025910.0,4.343540635741232,2.363,0.30981445312,4.83276
1584855827225648.0,4.331270746939702,1.938,0.30981445312,4.82885
1584855827425930.0,4.356985108890923,1.6235,0.30786132812,4.82885
1584855827625924.0,4.459535225810758,1.7765,0.30102539062,4.83667
1584855827825649.0,4.694810023558832,1.836,0.28686523438,4.86013
1584855828095947.0,4.528802473176941,2.0145,0.29833984375,4.86795
