lat;lon;speed;accel_lon;accel_trans;accel_down;ts
57.719092284;11.95665264;7.37626;-3.348528;-0.0165733;0.1357492;1663765171711721
57.719091092;11.956658692;7.541261;-3.000836;-0.2465524;0.09157155;1663765171761632
57.719089872;11.956664866;7.695752;-2.811312;-0.1109576;0.07284387;1663765171811773
57.719088629;11.956671154;7.835515;-2.736878;-0.4919096;0.2874531;1663765171861681
57.719087356;11.956677542;7.964122;-2.160593;-0.1799552;0.08059132;1663765171911651
57.719086063;11.956684024;8.077821;-2.213777;0.01590696;-0.1309288;1663765171961765
57.719084754;11.9566906;8.189026;-2.509565;0.1461833;-0.1772985;1663765172011754
57.719083426;11.956697287;8.312708;-2.169632;0.1153185;-0.0798179;1663765172061760
57.719082078;11.956704064;8.42933;-2.58351;-0.2640043;0.2829305;1663765172111717
57.719080707;11.95671093;8.545076;-2.189505;-0.3898462;0.2578796;1663765172161729
57.719079313;11.956717887;8.664065;-2.230383;-0.0282324;0.6784949;1663765172211766
57.719077899;11.956724934;8.788354;-2.572485;-0.2232286;0.2306767;1663765172261773
57.719076459;11.95673208;8.920569;-2.837523;-0.02719305;0.3559857;1663765172311781
57.719074995;11.956739329;9.064587;-2.775311;0.2476546;0.4032209;1663765172361725
57.719073509;11.956746681;9.182972;-2.264771;-0.1340773;0.1321914;1663765172411767
57.719072003;11.956754128;9.312405;-2.794094;0.05626838;-0.01425368;1663765172461733
57.719070477;11.956761678;9.445077;-2.690315;0.0244868;0.4144984;1663765172511670
57.719068929;11.956769333;9.584652;-2.806305;-0.1051286;0.9149439;1663765172561715
57.719067357;11.956777103;9.738027;-2.984751;0.03091816;0.6270987;1663765172611695
57.719065758;11.956784988;9.891116;-2.9714;0.06258307;0.3208078;1663765172661704
57.719064136;11.956792993;10.03908;-2.895222;0.3282321;0.2170205;1663765172711746
57.719062498;11.956801119;10.19161;-3.158538;0.14994;0.4598511;1663765172761720
57.719060833;11.956809363;10.34496;-3.155706;0.5744551;0.370649;1663765172811757
57.719059146;11.956817729;10.50263;-3.079602;0.02616953;0.163157;1663765172861759
57.719057431;11.956826218;10.66824;-3.377675;0.6209379;0.08487139;1663765172911726
57.719055695;11.956834843;10.83912;-3.464844;0.2587299;0.8461648;1663765172961720
57.719053933;11.956843609;11.00821;-3.430259;0.2012709;0.3173822;1663765173011765
57.71905215;11.956852537;11.17801;-3.655297;-0.04711448;0.7259774;1663765173061817
57.719050341;11.956861597;11.34402;-3.265331;0.1375785;0.1542351;1663765173111709
57.719048514;11.956870792;11.50983;-3.531889;0.1504655;0.4156881;1663765173161725
57.719046667;11.956880112;11.65364;-2.994808;0.4339817;0.3690977;1663765173211722
57.719044807;11.956889533;11.75585;-1.641189;0.08021251;0.09715398;1663765173261757
57.71904294;11.956899019;11.81353;-0.7877749;0.2495896;-0.3261032;1663765173311715
57.719041073;11.956908545;11.85025;-0.8255453;0.4171939;0.138056;1663765173361766
57.719039209;11.956918092;11.86197;-0.3634216;0.1899062;0.09004741;1663765173411791
57.719037345;11.956927653;11.88406;-0.294325;0.02432312;0.4200462;1663765173461728
57.71903548;11.956937229;11.89833;-0.2142157;0.1351958;0.4485383;1663765173511726
57.719033614;11.956946819;11.91493;0.2732771;-0.05798372;-0.3855637;1663765173561790
57.719031741;11.956956428;11.95627;-0.08671987;0.04814328;-0.08381932;1663765173611779
57.719029866;11.956966055;11.96973;-0.3589976;0.7974579;-0.4967939;1663765173661748
57.719027997;11.956975706;11.98578;0.6982991;0.6595333;-0.9386204;1663765173711712
57.719026137;11.956985359;11.98262;-0.2881582;0.511026;-0.1646345;1663765173761803
57.719024287;11.956995008;11.94989;0.7661974;0.4198514;-1.668959;1663765173811790
57.719022443;11.957004624;11.91804;0.09656481;-0.4927944;-1.522079;1663765173861721
57.719020608;11.957014216;11.87001;0.3240704;0.02725945;-2.704369;1663765173911747
57.719018786;11.957023787;11.85872;0.07363422;0.04823676;-0.7885531;1663765173961814
57.719016968;11.957033351;11.84672;0.5333672;-0.3220823;-0.5478399;1663765174011811
57.719015148;11.957042924;11.84862;-0.1764006;0.1623255;1.108271;1663765174061845
57.719013331;11.957052502;11.84885;0.1056701;0.3191465;0.9622768;1663765174111833
57.719011516;11.957062082;11.85161;0.1249661;0.09131565;0.6703979;1663765174161771
57.719009704;11.957071665;11.85636;0.05212156;0.08458196;0.5647482;1663765174211759
57.719007892;11.957081248;11.85574;-0.01655759;-0.009405867;0.2309012;1663765174261879
57.719006084;11.957090832;11.85683;-0.09937185;0.1394537;0.05414266;1663765174311669
57.719004278;11.957100419;11.85816;-0.1239489;0.023648;0.04444646;1663765174361718
57.719002477;11.957110009;11.86421;-0.2463268;0.328029;0.2567431;1663765174411740
57.719000679;11.957119607;11.8702;-0.1018698;0.1569588;0.3818455;1663765174461740
57.718998887;11.957129214;11.87768;-0.09820252;0.2636923;0.359706;1663765174511804
57.718997098;11.957138832;11.89181;-0.295985;0.3306211;-0.01425032;1663765174561757
57.718995313;11.957148459;11.90007;-0.1586784;0.4123854;-0.1041181;1663765174611802
57.718993533;11.957158102;11.91932;-0.4691925;0.7136167;0.6224664;1663765174661734
57.718991758;11.957167764;11.93834;-0.3882318;0.1629969;0.5318245;1663765174711718
57.718989983;11.957177443;11.95917;-0.35387;-0.02572669;0.2985774;1663765174761741
57.718988211;11.95718714;11.9777;-0.3535547;0.08773217;0.06895304;1663765174811845
57.71898644;11.957196854;11.99688;-0.2252512;0.475192;0.2801163;1663765174861769
57.71898467;11.957206582;12.01348;-0.1866904;0.2238067;0.5446699;1663765174911744
57.718982899;11.957216319;12.01936;-0.04373563;0.1620792;0.1651771;1663765174961748
57.718981127;11.957226073;12.01915;-0.04310983;0.3864893;0.3827555;1663765175011746
57.718979349;11.957235868;12.01836;0.003415786;0.05583349;0.4063753;1663765175061830
57.718977573;11.957245663;12.01984;-0.08088158;-0.1311804;0.2234847;1663765175111744
57.718975796;11.957255459;12.0227;0.03742678;0.1703887;0.2171865;1663765175161768
57.718974019;11.957265256;12.02746;-0.1627464;0.294215;0.2218271;1663765175211756
57.718972243;11.957275059;12.0357;-0.1148007;0.2320973;0.116535;1663765175261778
57.718970467;11.957284871;12.05276;-0.4234518;0.3274391;0.4715024;1663765175311758
57.718968689;11.95729469;12.05733;-0.000881131;-0.03331908;-0.1629743;1663765175361791
57.718966912;11.957304512;12.05925;0.02468363;0.02914593;-0.0280511;1663765175411799
57.718965138;11.957314334;12.05823;-0.09121755;0.04960074;0.1284124;1663765175461791
57.718963364;11.957324155;12.05983;-0.1288253;0.1810349;-0.1001579;1663765175511762
57.718961588;11.957333975;12.06373;-0.2329602;0.07506886;0.06138317;1663765175561826
57.718959808;11.957343799;12.07415;-0.08673612;-0.1347412;0.07954181;1663765175611745
57.718958018;11.957353624;12.08143;-0.07479651;-0.3828897;0.09754055;1663765175661740
57.718956213;11.95736344;12.08366;-0.1082689;-0.262987;0.2967827;1663765175711755
57.718954387;11.957373243;12.08389;-0.03694267;-0.6891792;0.4570177;1663765175761806
