lat;lon;speed;accel_lon;accel_trans;accel_down;ts
57.718717426;11.958415636;1.207076;-1.610474;-0.04003742;0.1017634;1646666921157878
57.718717599;11.958414757;1.284905;-1.592024;-0.04206077;-0.02014659;1646666921207903
57.718717783;11.958413819;1.366886;-1.644234;-0.03117288;0.05636592;1646666921257852
57.718717979;11.958412826;1.451358;-1.735553;-0.006903022;0.2210467;1646666921307832
57.718718188;11.958411764;1.537308;-1.765229;-0.03869361;0.135216;1646666921357870
57.71871841;11.958410635;1.624392;-1.720248;0.02210735;-0.07181836;1646666921407846
57.718718647;11.958409435;1.711994;-1.7538;0.08068442;0.09095199;1646666921458204
57.718718897;11.958408166;1.800264;-1.779287;0.01104267;0.0327305;1646666921507849
57.71871916;11.958406827;1.887662;-1.678377;0.1222718;0.002500711;1646666921557869
57.718719437;11.958405418;1.976799;-1.861178;0.03261286;0.04090408;1646666921607874
57.718719726;11.958403937;2.066004;-1.749597;0.02877091;0.1010244;1646666921657914
57.71872003;11.958402386;2.154206;-1.838346;-0.0783994;0.172918;1646666921707866
57.718720348;11.958400766;2.241034;-1.629629;-0.1090555;0.09645393;1646666921757859
57.718720681;11.958399079;2.327217;-1.91384;-0.03375675;0.05212126;1646666921807944
57.718721028;11.958397323;2.414263;-1.66727;-0.03979567;0.1669633;1646666921857882
57.718721388;11.958395496;2.504508;-1.840059;0.08918899;0.179945;1646666921907888
57.71872176;11.958393597;2.594244;-1.904439;-0.04434325;0.06927643;1646666921957897
57.718722147;11.958391626;2.685729;-1.851848;0.01480237;0.2024005;1646666922007957
57.718722547;11.958389581;2.777997;-1.827313;-0.04554331;0.160687;1646666922057863
57.718722961;11.958387463;2.871153;-1.983045;-0.02340101;0.02039214;1646666922107863
57.71872339;11.95838527;2.965595;-2.029584;-0.009459816;-0.01240276;1646666922157896
57.718723832;11.958383001;3.060974;-2.058866;-0.06222795;0.003531084;1646666922207960
57.718724287;11.95838066;3.157406;-2.053654;-0.06614251;0.1037152;1646666922257914
57.718724754;11.958378257;3.252917;-2.022531;-0.07313091;-0.05297792;1646666922307894
57.718725236;11.958375777;3.350744;-2.020555;-0.1647482;0.112381;1646666922357877
57.718725734;11.958373219;3.449193;-2.085923;-0.115839;0.1214293;1646666922407871
57.718726247;11.958370583;3.549355;-2.012475;-0.03309106;0.1827194;1646666922458209
57.718726773;11.958367866;3.64818;-1.935192;0.08603281;0.04673459;1646666922507940
57.718727314;11.958365068;3.749257;-2.017883;0.1278324;0.04126978;1646666922557891
57.718727869;11.95836219;3.848189;-1.930872;0.07448605;-0.05436224;1646666922607895
57.718728438;11.958359235;3.942282;-1.863572;0.234644;7.627146e-05;1646666922657917
57.718729017;11.958356206;4.028958;-1.707324;0.02232577;-0.08523972;1646666922707879
57.718729607;11.958353108;4.112488;-1.668015;0.1891329;0.181563;1646666922757930
57.718730207;11.958349942;4.193702;-1.518071;-0.1043101;0.2381708;1646666922807959
57.718730822;11.958346712;4.276956;-1.686209;0.05633823;0.05411097;1646666922857922
57.71873145;11.958343417;4.360466;-1.603054;0.05019928;0.4177058;1646666922907920
57.71873209;11.958340056;4.43923;-1.51169;0.126738;0.1711154;1646666922957904
57.718732738;11.958336633;4.509239;-1.35433;-0.04827708;-0.09506476;1646666923007976
57.718733397;11.958333151;4.592114;-1.611675;-0.07060713;0.3504193;1646666923057955
57.71873407;11.958329601;4.675697;-1.52308;-0.1566208;0.128923;1646666923107956
57.718734758;11.958325986;4.764533;-1.880285;-0.04092529;-0.1433081;1646666923157939
57.71873546;11.9583223;4.854328;-1.670625;0.1685022;0.02379885;1646666923207936
57.718736173;11.958318545;4.944392;-1.984638;0.1268287;0.2612286;1646666923257959
57.718736897;11.958314723;5.034918;-1.748819;0.2624062;-0.1352526;1646666923307927
57.718737631;11.95831083;5.117042;-1.748156;0.07201309;-0.1273751;1646666923357961
57.718738377;11.958306869;5.198807;-1.386825;0.007244356;0.1463405;1646666923407894
57.718739132;11.958302845;5.280834;-1.726004;0.3202634;0.0886918;1646666923458273
57.718739898;11.958298749;5.371856;-1.796906;0.1383746;0.1186229;1646666923507934
57.718740676;11.95829458;5.461341;-1.683929;-0.119129;0.08333635;1646666923557912
57.718741468;11.958290339;5.5531;-1.818461;0.1389243;0.1141748;1646666923607970
57.718742272;11.958286024;5.644084;-1.858456;0.055544;0.3484918;1646666923657990
57.718743089;11.958281636;5.734952;-1.839638;0.04498911;0.3032955;1646666923707930
57.718743919;11.958277175;5.826428;-1.695316;0.009287768;0.1788717;1646666923757918
57.718744761;11.958272641;5.915214;-1.820074;0.3259137;0.3050309;1646666923807995
57.718745614;11.958268034;6.003799;-1.79562;0.2675573;0.1449239;1646666923857934
57.718746472;11.958263354;6.091265;-1.921252;0.2521971;0.1512914;1646666923907947
57.718747343;11.958258602;6.178746;-1.737362;0.1594421;0.159857;1646666923957949
57.718748224;11.95825378;6.265751;-1.800058;0.1931381;-0.01462865;1646666924008005
57.718749116;11.958248886;6.350862;-1.469549;-0.004662339;0.2046447;1646666924057972
57.718750018;11.958243922;6.438272;-1.93989;0.2059487;0.05321739;1646666924107992
57.718750931;11.958238889;6.522647;-1.693116;0.1983234;0.2464229;1646666924157974
57.718751855;11.958233785;6.609622;-1.510131;0.09599273;0.08084637;1646666924207988
57.71875279;11.958228613;6.698823;-1.898555;0.1006899;0.06214791;1646666924257960
57.718753735;11.958223374;6.787273;-1.723737;0.1366627;-0.1217631;1646666924307977
57.718754692;11.958218064;6.878867;-1.702775;0.0003955493;0.4523239;1646666924357982
57.718755664;11.958212678;6.97117;-1.852503;-0.02379616;-0.06146244;1646666924407976
57.718756647;11.95820722;7.064171;-1.912629;0.2239483;0.162402;1646666924458239
57.718757638;11.958201684;7.152384;-1.719939;0.0586662;0.04866695;1646666924507979
57.718758638;11.958196076;7.241273;-1.630245;0.2288398;0.2953623;1646666924557979
57.718759648;11.958190394;7.331053;-1.694529;0.1921779;0.2634447;1646666924607989
57.718760668;11.95818464;7.418015;-1.78007;-0.07252393;0.1893362;1646666924657989
57.718761698;11.958178814;7.506985;-2.0427;0.1648759;0.149351;1646666924707969
57.718762739;11.958172917;7.592986;-1.646375;-0.08843873;0.1424218;1646666924758005
57.718763793;11.958166947;7.687563;-1.798229;0.2374142;0.07860853;1646666924808051
57.718764859;11.958160902;7.778936;-1.835458;-0.003821415;0.1052689;1646666924857959
57.718765936;11.95815478;7.873441;-1.890232;-0.04050714;-0.08225162;1646666924908017
57.718767026;11.958148584;7.964111;-1.80145;-0.293949;-0.06723048;1646666924957988
57.718768131;11.958142315;8.060216;-2.008195;0.08756305;0.391632;1646666925008044
57.71876925;11.95813597;8.155397;-1.97671;0.1241462;0.1385886;1646666925058008
57.718770382;11.958129548;8.250614;-1.92704;0.1342219;0.1856307;1646666925107989
57.718771524;11.958123048;8.345507;-2.210684;-0.00268415;0.5643225;1646666925158038
57.71877268;11.958116472;8.437889;-1.949455;-0.04723684;-0.01959525;1646666925208067
57.718773849;11.958109824;8.530231;-2.015111;-0.05768356;0.09310029;1646666925257998
57.718775033;11.958103111;8.618138;-1.775278;0.1041864;0.1010956;1646666925308040
57.71877623;11.958096331;8.698532;-1.26276;-0.2200755;0.0219136;1646666925357980
57.718777439;11.958089486;8.781832;-1.803402;0.2457461;0.110722;1646666925407997
57.718778657;11.958082576;8.861605;-1.572734;0.01325699;-0.04337737;1646666925458387
57.718779886;11.958075597;8.94656;-1.813118;-0.15629;0.02731132;1646666925508044
57.718781126;11.958068552;9.026046;-1.382719;-0.06533059;-0.02314473;1646666925558031
57.718782374;11.958061447;9.092776;-1.395521;0.02797294;0.1076809;1646666925608128
57.718783629;11.958054296;9.135469;-0.6980222;0.07926785;-0.3242261;1646666925658052
57.718784885;11.958047113;9.166629;-0.4807743;0.1005022;-0.1004409;1646666925708016
57.718786141;11.958039905;9.197166;-0.7443248;0.06946538;0.1316579;1646666925757983
57.7187874;11.958032667;9.237765;-0.8430232;0.077882;0.2819979;1646666925808058
57.718788664;11.958025389;9.291557;-1.220261;0.06763266;0.1927432;1646666925857979
57.718789936;11.958018065;9.350482;-1.069512;0.0567189;0.3217344;1646666925907987
57.718791214;11.958010693;9.405922;-1.028522;0.03528419;0.304354;1646666925957989
57.718792497;11.958003279;9.449356;-0.7172745;-0.07792385;-0.3863228;1646666926008067
57.718793783;11.957995831;9.48781;-0.7235661;0.2542528;0.3136953;1646666926058039
57.718795072;11.957988354;9.516462;-0.3882322;-0.06297123;-0.2987049;1646666926108016
57.718796364;11.957980849;9.557501;-0.9056299;0.1001332;0.09343322;1646666926158034
57.71879766;11.957973313;9.591228;-0.6783522;0.1231429;-0.01512875;1646666926208049
57.71879896;11.957965748;9.630466;-0.591599;-0.02452048;0.1736404;1646666926258045
57.718800263;11.957958161;9.663763;-0.8966109;0.1319625;-0.1898176;1646666926308027
57.718801572;11.957950547;9.698917;-0.6049589;-0.1667763;-0.2583263;1646666926358017
57.718802884;11.957942906;9.732254;-0.8621096;0.2742029;-0.6217508;1646666926408002
57.718804199;11.957935232;9.770396;-0.8410749;0.1040708;-0.1739955;1646666926458334
57.718805519;11.957927525;9.814643;-1.137042;0.1969129;0.09372944;1646666926508061
57.718806843;11.95791978;9.859756;-0.8014353;0.1267096;0.2696005;1646666926558028
57.718808173;11.957911998;9.906836;-1.084232;-0.02448955;0.1881167;1646666926608046
57.718809507;11.957904176;9.954637;-1.127105;0.08639796;-0.1556063;1646666926658067
57.718810847;11.957896315;10.0;-1.17155;-0.1340649;-0.4902563;1646666926708008
57.718812194;11.957888413;10.05622;-1.125683;-0.3338636;-0.3248837;1646666926758066
57.718813552;11.957880469;10.11072;-1.187354;-0.1581548;-0.1800639;1646666926808086
57.718814915;11.957872483;10.15915;-1.303348;-0.0275793;-0.2677332;1646666926858080
57.718816284;11.957864457;10.20557;-1.160258;-0.09904813;-0.2006949;1646666926908033
57.718817656;11.957856391;10.25295;-1.169285;-0.01532797;-0.003032282;1646666926958064
57.718819035;11.957848287;10.29813;-1.054476;-0.1892417;-0.04981815;1646666927008105
57.718820418;11.957840147;10.3424;-0.9657714;-0.07094428;-0.1855788;1646666927058018
57.718821806;11.95783197;10.38843;-0.9070002;0.0773624;0.08869164;1646666927108036
57.718823199;11.957823753;10.43629;-0.9920452;0.0160566;0.3363395;1646666927158065
57.718824598;11.957815494;10.49066;-0.9434192;0.02546026;0.434262;1646666927208087
57.718826004;11.95780719;10.54723;-1.208041;0.08973348;0.5368829;1646666927258057
57.718827416;11.957798841;10.60074;-1.186705;0.2533387;0.3523886;1646666927308059
57.718828833;11.957790448;10.65424;-1.244579;0.1049246;0.3808974;1646666927358106
57.718830254;11.957782011;10.70632;-1.392288;-0.2225419;-0.0688661;1646666927408066
57.71883168;11.95777353;10.75814;-1.178195;-0.2680406;-0.2738464;1646666927458343
57.718833112;11.957765006;10.80692;-1.038697;-0.43592;-0.341323;1646666927508151
57.718834545;11.957756439;10.85888;-1.001573;-0.06124476;0.2354123;1646666927558051
57.718835982;11.957747829;10.90912;-0.876064;0.199985;0.336679;1646666927608044
57.718837422;11.957739177;10.95627;-0.6305044;0.320189;0.1552269;1646666927658042
57.718838861;11.957730484;10.99968;-0.7711039;0.5719605;0.397627;1646666927708052
57.718840298;11.957721751;11.04242;-0.7882974;0.5939484;0.3947546;1646666927758093
57.71884173;11.957712978;11.086;-0.8759328;0.2575993;0.08581945;1646666927808109
57.718843159;11.957704161;11.13561;-1.108369;0.2948228;0.3221713;1646666927858071
57.718844581;11.957695301;11.17654;-0.7368237;0.1769118;0.3407708;1646666927908049
57.718845995;11.957686404;11.20347;-0.2868125;0.8327507;0.2857214;1646666927958091
57.718847393;11.95767748;11.21554;0.1428202;0.8399832;-0.1507743;1646666928008165
57.718848774;11.957668538;11.22943;-0.3877984;0.9795697;0.4307368;1646666928058146
57.718850131;11.957659569;11.24691;-0.4902537;1.162745;0.2611032;1646666928108065
57.71885146;11.957650568;11.26616;-0.4762264;1.115248;0.2147626;1646666928158204
57.718852758;11.957641537;11.28066;-0.46049;0.7091357;0.1594149;1646666928208187
57.71885403;11.957632478;11.29578;-0.0389383;0.9472;-0.219663;1646666928258102
57.718855269;11.957623402;11.30116;-0.3083329;1.754738;0.3855378;1646666928308070
57.718856468;11.957614298;11.31141;-0.237435;2.228595;0.20795;1646666928358108
57.718857622;11.957605167;11.31804;-0.2256828;2.212583;0.2995316;1646666928408052
57.71885873;11.957596007;11.32409;-0.077756;1.750094;-0.1813933;1646666928458376
57.718859799;11.957586827;11.33129;0.3235533;2.442971;0.2261238;1646666928508126
57.718860823;11.957577623;11.33517;0.2148306;2.509205;0.08974587;1646666928558072
57.718861801;11.957568398;11.33756;0.2443037;2.231546;-0.1838632;1646666928608079
57.718862734;11.957559159;11.32797;0.008389166;1.427505;-0.2499074;1646666928658088
57.718863633;11.957549919;11.31444;0.3253795;1.69684;-0.5410653;1646666928708093
57.718864495;11.957540678;11.30017;0.1347445;1.952986;-0.06394494;1646666928758112
57.71886532;11.957531436;11.28625;0.1281514;1.723461;-0.174857;1646666928808122
57.718866111;11.957522193;11.27561;0.2189655;1.109163;0.1986503;1646666928858104
57.718866875;11.957512952;11.26365;0.2914641;1.02165;-0.479652;1646666928908081
57.718867619;11.957503715;11.24747;0.3341483;0.9584293;-0.4490089;1646666928958092
57.718868345;11.957494486;11.23421;0.4665629;0.7540311;-0.6830439;1646666929008154
57.718869052;11.957485261;11.22457;0.004999788;0.9632464;0.2847226;1646666929058126
57.718869744;11.957476041;11.21166;0.3273566;0.4828369;-0.1291164;1646666929108107
57.718870424;11.957466829;11.1972;0.3611045;0.3167084;-0.104084;1646666929158143
57.718871094;11.957457626;11.18132;0.4373848;0.1634494;-0.2913193;1646666929208162
57.718871769;11.957448441;11.15926;0.5719535;0.2964757;-0.3772738;1646666929258122
57.718872465;11.95743929;11.13618;0.3740957;0.1879839;-0.4589836;1646666929308111
57.718873154;11.957430155;11.11415;0.471238;0.3638761;0.0136823;1646666929358135
57.718873838;11.957421035;11.09826;0.2731419;0.2484278;-0.103021;1646666929408136
57.718874516;11.957411926;11.08158;0.3737933;0.09753428;0.0148477;1646666929458450
57.718875189;11.957402828;11.06543;0.3078733;0.1163476;-0.06079736;1646666929508202
57.718875855;11.957393745;11.04322;0.3908953;0.3011552;-0.09585356;1646666929558106
57.718876518;11.957384681;11.01891;0.4142265;0.1292835;0.02168693;1646666929608077
57.718877179;11.957375636;10.99532;0.4908475;-0.09686818;-0.3849635;1646666929658143
57.718877841;11.957366608;10.97598;0.3712144;0.1507626;-0.1010561;1646666929708117
57.718878504;11.957357596;10.95716;0.3255743;0.2422114;0.1585816;1646666929758133
57.71887917;11.957348605;10.93073;0.4967643;-0.1925689;-0.05410144;1646666929808171
57.718879843;11.957339635;10.90486;0.5276598;-0.30845;0.05934198;1646666929858124
57.718880527;11.957330688;10.88605;0.4262765;-0.5305538;0.1346875;1646666929908104
57.718881223;11.957321757;10.8724;0.4199509;-0.4345295;0.2045072;1646666929958160
57.718881932;11.95731284;10.85875;0.2614461;-0.452897;0.2553312;1646666930008176
57.718882654;11.957303937;10.84649;0.2514299;-0.6960415;0.2206924;1646666930058145
57.718883392;11.957295049;10.83571;0.2312969;-0.8603799;0.321654;1646666930108125
57.718884146;11.957286175;10.8254;0.08031855;-0.7135211;0.07261698;1646666930158148
57.718884918;11.957277314;10.81229;0.2328843;-0.6332147;-0.05678623;1646666930208191
57.718885703;11.957268468;10.80105;0.1540574;-0.7241213;0.02622877;1646666930258130
57.718886494;11.957259636;10.78976;0.2366184;-0.9078994;0.03077291;1646666930308130
57.718887302;11.957250816;10.78663;0.1185968;-0.455778;-0.05958397;1646666930358154
57.718888123;11.957242002;10.78307;0.2182238;-0.5934455;0.04173552;1646666930408147
57.718888961;11.957233194;10.78465;-0.04216241;-0.8769897;0.3313386;1646666930458420
57.718889818;11.957224391;10.78416;-0.03199907;-0.9821662;0.2008831;1646666930508203
57.718890695;11.957215594;10.78654;-0.06107812;-0.8081427;0.06214894;1646666930558184
57.71889159;11.957206801;10.78943;0.005608262;-0.6884085;0.2865651;1646666930608165
57.718892505;11.957198011;10.79487;-0.2111294;-0.8535914;-0.1142368;1646666930658231
57.718893443;11.957189224;10.79905;0.01934139;-0.9564647;-0.3302988;1646666930708224
57.718894404;11.957180441;10.80678;-0.2572506;-0.7551733;0.3265144;1646666930758220
57.718895391;11.95717166;10.81452;-0.2306077;-0.8934212;0.07962299;1646666930808188
57.718896404;11.957162884;10.82068;-0.337532;-1.049706;-0.09403955;1646666930858172
57.718897443;11.957154111;10.82731;0.02943723;-1.303016;0.3807999;1646666930908149
57.718898513;11.957145344;10.83803;-0.2196992;-1.700946;0.2520878;1646666930958171
57.718899616;11.957136582;10.84709;-0.03036074;-1.561203;0.1526391;1646666931008212
57.718900752;11.957127828;10.8531;-0.1400908;-1.571335;-0.04883364;1646666931058201
57.718901922;11.957119083;10.85936;-0.2410042;-1.497638;-0.2058412;1646666931108157
57.718903122;11.957110345;10.86979;-0.358852;-1.498215;-0.0242215;1646666931158200
57.718904351;11.95710161;10.88267;-0.1419063;-1.285191;0.5179054;1646666931208220
57.718905598;11.95709288;10.8942;-0.2433086;-1.20996;0.6648746;1646666931258212
57.718906846;11.95708416;10.9029;-0.1391611;-1.307506;0.07147364;1646666931308168
57.718908121;11.957075445;10.91202;0.08318219;-1.286922;0.0944958;1646666931358150
57.718909423;11.957066736;10.92252;-0.1394517;-1.181394;-0.01722564;1646666931408205
57.718910746;11.957058031;10.92714;-0.143979;-1.025314;-0.1025674;1646666931458496
57.718912089;11.957049331;10.93321;-0.1007285;-0.7393672;0.1112628;1646666931508172
57.718913449;11.957040636;10.93654;0.0008720731;-0.8263905;0.1917761;1646666931558216
57.718914827;11.957031948;10.93927;-0.03362279;-0.7226003;-0.01804131;1646666931608210
57.718916217;11.957023265;10.94021;-0.1350209;-0.3876499;0.01157615;1646666931658205
57.718917619;11.957014588;10.93638;0.2919965;-0.7502888;-0.2408798;1646666931708200
57.718919028;11.957005916;10.93745;0.09631086;-0.4018753;0.18807;1646666931758233
57.718920446;11.956997251;10.93308;0.06215369;-0.4937584;-0.09006339;1646666931808249
57.718921868;11.956988593;10.92602;0.08198791;-0.3681086;-0.197893;1646666931858193
57.718923295;11.956979943;10.91925;0.0002623419;-0.130463;-0.09990031;1646666931908280
57.718924724;11.9569713;10.91539;-0.001711414;0.2808183;0.2037704;1646666931958255
57.718926156;11.956962662;10.90808;0.2585998;-0.3018768;-0.6320196;1646666932008266
57.718927589;11.956954031;10.89992;0.1454245;-0.3725508;-0.2128481;1646666932058211
57.718929024;11.956945408;10.89257;0.009056213;0.1170603;0.05870901;1646666932108170
57.718930459;11.956936793;10.87837;0.3447452;-0.150642;-0.5339598;1646666932158200
57.718931894;11.956928187;10.86969;0.02533831;-0.1354482;-0.0791818;1646666932208261
57.718933325;11.956919587;10.8567;0.3245316;-0.07662906;-0.1628313;1646666932258223
57.718934744;11.956910988;10.84429;0.2207808;0.06802461;-0.09977271;1646666932308253
57.718936162;11.9569024;10.83029;0.2820626;-0.1673338;-0.4833426;1646666932358219
57.718937581;11.956893825;10.81654;0.2217235;-0.04664029;-0.0469814;1646666932408200
57.718939001;11.956885261;10.80375;0.2214737;0.03681942;0.1996286;1646666932458499
57.718940418;11.956876709;10.7865;0.1444457;0.05067598;0.1273128;1646666932508241
57.718941833;11.956868169;10.76903;0.3582131;0.001385352;-0.1244684;1646666932558235
57.718943248;11.956859644;10.75478;0.3906867;0.02301472;0.03208892;1646666932608224
57.718944662;11.956851128;10.74322;0.2467877;-0.01030625;0.01094381;1646666932658232
57.718946075;11.956842624;10.72659;0.3980401;0.1312765;-0.225385;1646666932708242
