lat;lon;speed;accel_lon;accel_trans;accel_down;ts
57.719106303;11.95661225;0.2795873;-0.6553448;-0.1349903;-0.2395265;1646666945058638
57.719106283;11.956612407;0.3170078;-0.8441439;0.07572828;0.1022104;1646666945108638
57.719106258;11.956612592;0.3508587;-0.6768203;-0.1086274;-0.09173874;1646666945158701
57.719106228;11.956612807;0.3895145;-0.804716;0.06607889;0.1919948;1646666945208706
57.719106179;11.956613042;0.4262032;-0.7844505;-0.1458505;-0.007193771;1646666945258658
57.719106097;11.956613285;0.4675847;-0.8869906;0.01235453;0.1003532;1646666945308700
57.719106009;11.956613562;0.5115886;-0.9534356;-0.07948308;0.173412;1646666945358631
57.719105913;11.956613877;0.5620699;-1.073563;0.003624425;-0.08877233;1646666945408606
57.719105808;11.956614235;0.61901;-1.152075;0.06869647;-0.02812265;1646666945459013
57.719105694;11.956614642;0.6852565;-1.384414;0.05128308;0.05435902;1646666945508654
57.71910557;11.956615105;0.7628475;-1.667704;0.04022366;0.02088444;1646666945558663
57.719105432;11.956615637;0.8560221;-1.964073;0.03158172;0.08393259;1646666945608653
57.71910528;11.956616249;0.9662355;-2.348221;0.004830885;0.3614642;1646666945658656
57.719105109;11.956616955;1.094578;-2.66687;-0.02510411;0.2835853;1646666945708664
57.719104918;11.956617771;1.240584;-3.241348;-0.05677117;0.01678737;1646666945758653
57.719104704;11.956618708;1.402226;-3.485818;-0.1799411;0.0983849;1646666945808718
57.719104464;11.956619778;1.572782;-3.558259;-0.1630366;0.06700066;1646666945858715
57.719104198;11.956620985;1.747278;-3.613497;-0.09166625;0.1077089;1646666945908701
57.719103906;11.95662233;1.921569;-3.432877;0.04472626;0.06485611;1646666945958700
57.719103588;11.956623814;2.095651;-3.54546;0.08089355;0.1982647;1646666946008786
57.719103245;11.956625436;2.270094;-3.518947;-0.01258514;0.1216401;1646666946058700
57.719102876;11.956627197;2.442089;-3.304858;0.01616431;0.07314634;1646666946108656
57.719102481;11.956629094;2.612949;-3.490528;-0.1043;0.1628142;1646666946158695
57.719102061;11.956631124;2.779112;-3.3191;-0.2299338;0.3706433;1646666946208754
57.719101625;11.956633296;2.944491;-3.235443;0.1527935;0.3764929;1646666946258695
57.719101184;11.956635619;3.105398;-3.169626;0.007594626;0.3834362;1646666946308662
57.71910072;11.95663807;3.26353;-2.958359;0.07264987;0.1926534;1646666946358697
57.719100232;11.956640645;3.42094;-3.204902;0.002309755;0.0271605;1646666946408664
57.719099724;11.956643346;3.576957;-3.14832;0.1855955;0.1869827;1646666946458975
57.719099193;11.956646173;3.736181;-3.163091;4.544757e-06;0.54182;1646666946508680
57.719098642;11.956649128;3.897792;-3.43312;0.01985258;0.2056451;1646666946558676
57.719098067;11.956652212;4.056933;-3.209762;0.07853436;0.1222505;1646666946608733
57.719097467;11.956655421;4.215848;-3.110002;-0.05469924;0.2187569;1646666946658749
57.719096844;11.956658757;4.375907;-3.19008;0.1548864;0.02251646;1646666946708714
57.7190962;11.95666222;4.530963;-2.88661;-0.1268922;0.254318;1646666946758735
57.719095533;11.956665806;4.684052;-3.059966;-0.05561187;0.1352478;1646666946808736
57.719094844;11.956669508;4.826149;-2.797143;-0.09206598;0.1648336;1646666946858673
57.719094135;11.956673321;4.964062;-2.622181;0.1844745;0.08636239;1646666946908751
57.719093409;11.956677247;5.101901;-2.900354;0.2270926;0.2559455;1646666946958684
57.719092666;11.956681283;5.239336;-2.757031;0.07485382;0.3488446;1646666947008779
57.719091904;11.95668543;5.375658;-2.580418;0.05888038;0.3475447;1646666947058711
57.719091124;11.956689687;5.512973;-2.734172;0.07214507;0.2608666;1646666947108690
57.719090324;11.956694052;5.648963;-2.808733;0.08755813;0.1689954;1646666947158820
57.719089507;11.956698529;5.786409;-2.54196;-0.0222112;0.1496459;1646666947208818
57.719088673;11.956703113;5.922196;-2.62526;-0.1158931;-0.08792756;1646666947258733
57.719087826;11.956707798;6.050753;-2.469391;0.2344285;-0.02272233;1646666947308707
57.719086963;11.956712584;6.171193;-2.277374;0.228587;0.0229411;1646666947358737
57.719086087;11.956717461;6.272755;-1.847267;-0.03629251;-0.1079885;1646666947408701
57.719085197;11.956722423;6.389905;-2.312412;-0.07743382;0.1932683;1646666947459102
57.719084291;11.956727475;6.494689;-2.268724;-0.2348405;-0.1539705;1646666947508747
57.719083367;11.956732617;6.614418;-2.355912;0.1329971;0.2473551;1646666947558733
57.71908243;11.956737854;6.729604;-2.288386;-0.2016829;0.239996;1646666947608734
57.719081475;11.956743188;6.855349;-2.532872;0.03180212;0.199033;1646666947658748
57.719080503;11.956748622;6.983904;-2.681602;0.2198281;0.3924065;1646666947708715
57.719079513;11.956754164;7.125648;-2.775211;0.3253306;0.3057349;1646666947758783
57.719078507;11.956759824;7.268221;-3.008852;0.0483332;0.262773;1646666947808757
57.719077483;11.956765603;7.420842;-3.199216;0.06924383;0.5807445;1646666947858720
57.719076439;11.956771512;7.589377;-3.657624;-0.08858085;0.2438186;1646666947908765
57.719075368;11.956777557;7.763948;-3.358462;-0.03170137;0.1298354;1646666947958700
57.719074271;11.956783743;7.943098;-3.683107;-0.04623428;0.3331342;1646666948008781
57.71907315;11.95679007;8.118546;-3.519603;-0.005513805;0.422919;1646666948058730
57.719072005;11.956796538;8.291321;-3.214435;-0.4052731;-0.2573051;1646666948108752
57.719070834;11.956803145;8.467684;-3.744105;0.4420815;0.899613;1646666948158786
57.719069642;11.95680989;8.636985;-3.18386;0.3072654;0.4405718;1646666948208805
57.719068428;11.956816772;8.79933;-3.029085;0.2869914;-0.1900513;1646666948258752
57.719067195;11.956823787;8.960927;-3.27353;-0.1233004;0.13863;1646666948308745
57.71906594;11.956830928;9.117809;-3.215543;-0.2211597;-0.1774085;1646666948358798
57.719064662;11.956838195;9.274059;-2.962038;-0.2006608;0.5898103;1646666948408803
57.719063362;11.956845587;9.434561;-3.235526;0.2203992;0.5452856;1646666948459086
57.71906204;11.956853109;9.592441;-2.989932;0.3059316;0.0971751;1646666948508838
57.719060699;11.956860759;9.756036;-3.281096;0.1519169;0.2490277;1646666948558820
57.719059336;11.956868544;9.925677;-3.383812;-0.0235273;0.1939682;1646666948608828
57.719057949;11.956876465;10.09616;-3.431916;-0.3503188;0.2945373;1646666948658768
57.719056539;11.956884526;10.27223;-3.629489;-0.1391086;0.7166083;1646666948708752
57.719055105;11.956892728;10.44974;-3.680248;-0.08499926;0.08932551;1646666948758765
57.719053647;11.956901072;10.62915;-3.464852;0.2060865;-0.1042542;1646666948808801
57.719052167;11.956909565;10.81434;-3.939556;0.2874055;0.3497626;1646666948858771
57.719050663;11.956918204;10.99545;-3.824024;0.3197377;0.07974428;1646666948908783
57.719049137;11.956926991;11.17565;-3.684849;-0.15599;0.5323526;1646666948958768
57.719047585;11.956935923;11.35948;-3.794136;0.2353607;0.6807898;1646666949008777
57.71904601;11.956945004;11.5417;-3.802006;0.2299991;0.3301168;1646666949058757
57.719044409;11.956954225;11.71149;-2.958442;-0.0001380343;0.3660319;1646666949108804
57.719042789;11.956963572;11.84933;-2.571628;0.08540206;0.001186928;1646666949158827
57.719041158;11.956973022;11.96366;-2.460994;0.5401569;0.2086324;1646666949208818
57.71903952;11.956982559;12.06583;-2.04679;-0.06256755;0.1321412;1646666949258777
57.719037869;11.956992179;12.18073;-2.170262;-0.318422;-0.02150175;1646666949308809
57.719036203;11.957001891;12.29694;-2.256495;0.02875798;-0.3193544;1646666949358763
57.719034525;11.9570117;12.41542;-2.460164;0.4670561;-0.4382737;1646666949408768
57.719032839;11.957021604;12.52457;-2.221326;-0.01221097;-0.5196428;1646666949459139
57.719031142;11.957031598;12.62576;-1.948779;0.3695523;-0.4334231;1646666949508791
57.719029436;11.957041666;12.71057;-2.128503;0.4789495;-0.1274843;1646666949558783
57.719027723;11.957051801;12.78572;-1.491295;0.1418628;-0.7122366;1646666949608820
57.719026001;11.957061996;12.85706;-1.412384;0.009022078;-0.08431374;1646666949658826
57.719024271;11.95707225;12.9284;-1.453916;0.1229633;0.3840016;1646666949708889
57.719022534;11.957082559;12.99657;-1.429644;0.3857297;0.7770749;1646666949758838
57.719020785;11.957092923;13.06877;-1.642679;-0.299109;0.2948444;1646666949808827
57.719019023;11.957103352;13.15618;-1.691696;0.1755459;0.1088721;1646666949858799
57.719017252;11.957113852;13.2426;-1.870975;0.3040076;0.2628947;1646666949908800
57.719015472;11.957124421;13.32125;-1.449127;-0.01100976;0.08775973;1646666949958780
57.719013683;11.957135051;13.39045;-0.785495;-0.3510016;-0.1948416;1646666950008871
57.719011884;11.957145734;13.45389;-1.314484;0.732635;0.4901112;1646666950058816
57.719010079;11.95715646;13.50068;-0.9842418;0.1649542;-0.001993993;1646666950108803
57.71900827;11.957167225;13.55;-0.9454157;0.1998643;0.3646104;1646666950158801
57.719006456;11.957178034;13.60174;-1.022101;0.2331086;0.3945822;1646666950208894
57.71900464;11.957188882;13.6473;-0.7001636;0.1559588;0.1171607;1646666950258790
57.71900282;11.957199753;13.67224;-0.3305021;-0.1107571;0.4250299;1646666950308809
57.719000997;11.957210641;13.69061;0.002485757;-0.159258;0.3695715;1646666950358831
57.718999174;11.957221534;13.6883;-0.0710384;0.01613296;0.3814232;1646666950408833
57.718997352;11.957232427;13.68398;-0.02211535;0.1133888;0.4049663;1646666950459104
57.718995533;11.957243319;13.68268;0.05036499;-0.03407244;0.4451208;1646666950508860
57.718993713;11.957254208;13.67739;0.07334612;-0.308449;0.2418984;1646666950558800
57.718991894;11.957265097;13.68222;-0.1334702;0.2106733;0.2301356;1646666950608817
57.718990073;11.957275988;13.68373;-0.08790558;0.08560639;-0.07089059;1646666950658849
57.718988251;11.957286881;13.68329;-0.09757721;-0.0424498;0.1332911;1646666950708861
57.71898643;11.957297771;13.67583;0.206114;0.04728957;-0.2199327;1646666950758842
57.71898461;11.957308657;13.67145;0.08190938;0.06389939;0.1227073;1646666950808923
57.718982791;11.957319539;13.66583;0.1202924;0.2837031;-0.3975444;1646666950858817
57.718980972;11.957330416;13.65958;0.2270642;0.4567517;0.2679967;1646666950908878
57.718979156;11.95734129;13.65203;0.2431392;-0.1294955;-0.3023848;1646666950958902
57.718977343;11.95735216;13.64439;0.1481423;-0.08203076;0.1418048;1646666951008951
57.718975532;11.957363022;13.63258;0.2865884;0.3441641;-0.1702277;1646666951058880
57.718973727;11.957373877;13.61853;0.1982616;0.3305037;-0.1328133;1646666951108856
57.718971927;11.957384723;13.6044;0.3366248;-0.1139285;-0.2839116;1646666951158925
57.718970132;11.957395562;13.59662;0.01797998;0.1869409;0.2979676;1646666951208918
57.718968341;11.957406401;13.58842;0.2218592;0.2131388;-0.07475552;1646666951258834
57.718966556;11.957417243;13.5814;-0.07954966;0.4365892;0.4742716;1646666951308835
57.718964778;11.957428084;13.57343;0.2596558;0.01437895;0.05666112;1646666951358860
57.718963009;11.957438922;13.56291;0.2942801;0.05721036;0.29105;1646666951408904
57.718961254;11.957449759;13.55288;0.3070581;0.3292309;0.01919898;1646666951459193
57.718959515;11.957460597;13.54705;-0.02816365;0.6769376;0.5523441;1646666951508865
57.718957796;11.95747144;13.5366;0.08097176;0.5776893;-0.1707375;1646666951558856
57.718956101;11.957482288;13.52502;0.2762143;0.6698383;-0.1044617;1646666951608860
57.718954436;11.957493142;13.5123;0.4461777;1.13991;-0.3055464;1646666951658838
57.718952807;11.957504006;13.49988;0.2761999;1.784077;-0.22486;1646666951708845
57.718951221;11.957514875;13.47703;0.3809584;1.884336;-0.6007557;1646666951758866
57.71894968;11.957525748;13.45268;0.4962;2.089432;-0.8720196;1646666951808909
57.718948185;11.957536622;13.4283;0.6994839;2.118413;-0.9727443;1646666951858898
57.718946737;11.957547496;13.40451;0.5038033;2.37415;-0.4582486;1646666951908855
57.718945332;11.95755837;13.3804;0.4221689;2.254095;-0.3157872;1646666951958843
57.71894397;11.957569239;13.35214;0.2899459;1.458502;0.1547613;1646666952008921
57.718942645;11.957580101;13.32037;0.4288636;1.72013;0.07610659;1646666952058849
57.718941355;11.957590952;13.29034;0.4822053;1.405828;-0.1765806;1646666952108851
57.718940095;11.957601791;13.26302;0.5650481;0.659507;-0.1529499;1646666952158920
57.718938863;11.957612622;13.24695;0.2525744;1.363794;0.5521352;1646666952208962
57.718937653;11.957623446;13.22585;0.3745633;1.132158;0.4962228;1646666952258901
57.718936466;11.95763426;13.20402;0.4870186;0.9425918;0.357987;1646666952308916
57.718935299;11.957645061;13.18272;0.298706;0.8334482;0.2992429;1646666952358922
57.718934151;11.957655851;13.15765;0.4359286;0.8228516;-0.2270598;1646666952408826
57.718933019;11.957666628;13.13718;0.396865;0.9666399;0.005378402;1646666952459165
57.7189319;11.957677393;13.11787;0.5256044;0.1498566;0.02242941;1646666952508921
57.718930791;11.957688146;13.09782;0.4272562;0.09907289;-0.07265823;1646666952558895
57.718929691;11.957698883;13.07638;0.2106564;0.4459927;0.02463271;1646666952608887
57.718928601;11.957709604;13.0531;0.4290429;0.744031;0.2465469;1646666952658893
57.718927522;11.957720311;13.03086;0.4777369;0.2365778;-0.1037177;1646666952708881
57.71892645;11.957731003;13.01017;0.4486939;0.1211402;-0.29919;1646666952758907
57.718925387;11.957741679;12.98631;0.5621889;0.4173118;-0.1438683;1646666952808970
57.718924332;11.957752338;12.96317;0.4836095;0.2539774;-0.3187573;1646666952858875
57.718923286;11.957762979;12.93889;0.3170871;-0.2109835;-0.1655916;1646666952908889
57.718922247;11.957773602;12.91344;0.2762958;0.3129256;-0.08537263;1646666952958908
57.718921213;11.957784206;12.89142;0.1225779;0.3697335;0.5699169;1646666953008969
57.718920179;11.957794793;12.86936;0.4314519;0.1869427;0.1853722;1646666953058913
57.718919146;11.957805365;12.85062;0.4904907;0.06401408;0.1750238;1646666953108925
57.718918114;11.95781592;12.83331;0.4412946;0.01109709;0.5747815;1646666953158941
57.718917078;11.957826456;12.81089;0.5399074;-0.7082291;-0.3051939;1646666953208985
57.718916033;11.957836972;12.79198;-0.06588342;0.09770193;0.2513668;1646666953258922
57.718914973;11.957847457;12.7749;0.6756884;-0.4439678;0.04037005;1646666953309002
57.718913899;11.957857922;12.75589;0.2453414;-0.7117404;0.9043148;1646666953358941
57.718912813;11.957868368;12.74004;0.1158905;-0.4153858;-0.6044112;1646666953408913
57.718911714;11.957878792;12.71236;0.3136646;-0.9063592;-0.03834555;1646666953459296
57.718910599;11.957889193;12.69449;0.484558;-1.368951;-0.05659409;1646666953508966
57.718909462;11.957899569;12.67759;0.5123233;-0.9518083;-0.05089558;1646666953558959
57.718908301;11.957909925;12.66866;0.1089462;-0.3622881;0.9462222;1646666953608974
57.718907118;11.957920261;12.65009;0.5806346;-1.009792;0.1018271;1646666953658938
57.718905912;11.957930575;12.63615;0.4209549;-0.6736791;-0.01039875;1646666953708924
57.718904688;11.957940871;12.62461;0.462229;-0.9970529;0.1946814;1646666953758960
57.71890344;11.957951146;12.61407;0.09079491;-1.143378;-0.07724229;1646666953808997
57.718902166;11.957961396;12.58971;0.5246468;-1.367848;-0.6718704;1646666953858899
57.718900871;11.957971623;12.57871;0.2648842;-1.235204;-0.3616554;1646666953908940
57.718899552;11.957981821;12.55214;0.5128394;-1.265739;-0.5985169;1646666953958929
57.718898206;11.957991987;12.53113;0.07930235;-0.9003193;-0.524772;1646666954008960
57.718896833;11.958002121;12.50557;0.3909679;-0.9735457;-0.486937;1646666954058909
57.718895436;11.958012222;12.47718;1.10054;-1.389071;-0.8641579;1646666954108942
57.718894015;11.958022292;12.46357;0.1959853;-1.314175;0.301148;1646666954158995
57.718892563;11.958032331;12.44263;0.7749124;-1.631997;0.4086304;1646666954209004
57.718891081;11.958042333;12.43183;0.2020637;-1.478542;0.5100143;1646666954258951
57.718889589;11.958052292;12.41428;0.3799624;-1.182272;-0.3187464;1646666954308930
57.718888076;11.958062226;12.39818;0.3442072;-0.849823;-0.08780092;1646666954358951
57.718886543;11.958072131;12.37479;0.4845029;-0.9201491;-0.8600649;1646666954408957
57.718884991;11.958082007;12.35255;0.5206163;-0.4497629;-0.6148976;1646666954459234
57.718883429;11.958091858;12.33308;0.2081172;-0.1556235;0.1939811;1646666954508966
57.718881856;11.958101684;12.30554;0.746219;-0.90958;-0.496524;1646666954558925
57.718880277;11.958111487;12.28627;0.2438027;0.09034203;0.242793;1646666954608938
57.718878695;11.958121271;12.26465;0.8071504;-0.5923582;0.3209971;1646666954658964
57.718877113;11.958131038;12.24321;0.4864722;-0.2544298;-0.03121956;1646666954708945
57.71887553;11.958140784;12.22081;0.4463473;-0.1741173;0.5717154;1646666954758957
57.718873946;11.958150507;12.18954;0.6947788;-0.2396712;-0.5384361;1646666954809046
57.718872365;11.958160203;12.15592;0.4989207;-0.2594447;0.4194575;1646666954858972
57.718870786;11.958169867;12.10927;0.7823538;-0.003885965;-0.09160455;1646666954908962
57.71886921;11.958179489;12.0516;1.422779;-0.6764403;-0.4685137;1646666954958941
