lat;lon;speed;accel_lon;accel_trans;accel_down;ts
57.718711199;11.958530012;2.362272;-3.756671;0.2003498;0.1561834;1646666969609503
57.718711555;11.958527957;2.551472;-3.765147;-0.3096632;0.4625041;1646666969659470
57.718711938;11.958525753;2.731684;-3.582418;-0.04280567;0.08192241;1646666969709456
57.718712343;11.958523406;2.911528;-3.517722;-0.2849635;0.5652766;1646666969759438
57.718712772;11.958520918;3.08532;-3.578409;0.1059339;0.1642138;1646666969809438
57.718713225;11.958518294;3.255795;-3.199872;-0.163678;0.5550085;1646666969859451
57.718713701;11.958515534;3.421954;-3.358999;0.1722513;0.0692047;1646666969909513
57.718714196;11.958512643;3.583936;-3.096607;0.07767202;0.356229;1646666969959491
57.718714712;11.958509622;3.747379;-3.187021;-0.2348415;0.2708679;1646666970009499
57.718715253;11.958506471;3.913698;-3.227871;-0.09268077;-0.06843326;1646666970059498
57.718715817;11.958503183;4.090847;-3.736667;-0.07370602;0.2978798;1646666970109448
57.718716404;11.958499752;4.274144;-3.693288;0.2307215;0.2163839;1646666970159511
57.718717013;11.958496171;4.460796;-3.740007;0.04869017;0.5603524;1646666970209493
57.718717646;11.958492437;4.64713;-3.557617;0.03521947;0.4463576;1646666970259489
57.718718304;11.958488543;4.830661;-3.624947;0.2603187;0.160409;1646666970309493
57.718718984;11.958484506;5.006611;-3.444401;0.03578572;0.1054684;1646666970359468
57.718719689;11.958480329;5.178851;-3.245831;-0.0733216;-0.1595525;1646666970409483
57.718720416;11.958476016;5.349705;-3.183455;0.2819102;0.09706509;1646666970459709
57.718721161;11.958471567;5.51585;-3.210281;0.1608192;0.05528462;1646666970509485
57.718721925;11.958466984;5.680935;-3.163079;0.222877;0.01491147;1646666970559462
57.718722709;11.958462265;5.851448;-3.278634;0.1597085;0.4718834;1646666970609522
57.718723514;11.958457409;6.024704;-3.312494;-0.1924854;0.4224231;1646666970659492
57.718724344;11.958452413;6.204803;-3.507894;0.1446535;0.6983348;1646666970709482
57.718725197;11.958447271;6.386403;-3.617437;-0.04493043;0.4638114;1646666970759531
57.718726074;11.958441984;6.565315;-3.412668;-0.0590186;-0.1774572;1646666970809523
57.718726971;11.958436555;6.736961;-3.375369;0.1588254;-0.5335153;1646666970859486
57.718727888;11.958430993;6.89759;-3.262705;0.1228267;-0.4915487;1646666970909513
57.718728826;11.958425304;7.051257;-3.105406;0.06026015;-0.7369153;1646666970959544
57.71872978;11.958419496;7.197185;-3.139222;0.3577836;0.06790711;1646666971009479
57.718730751;11.958413577;7.324053;-2.197086;0.2334709;-0.3508248;1646666971059510
57.718731733;11.958407561;7.434766;-1.948885;0.182961;0.03307268;1646666971109490
57.718732727;11.958401454;7.558385;-2.88839;0.4904343;0.6109203;1646666971159545
57.718733729;11.958395244;7.67143;-2.386384;0.09077051;0.0439691;1646666971209582
57.718734745;11.958388942;7.791222;-2.146613;0.08081283;0.1255506;1646666971259508
57.718735779;11.958382538;7.913713;-2.204086;-0.3577253;0.3736993;1646666971309578
57.718736834;11.958376038;8.046625;-2.591302;-0.2247827;0.8395023;1646666971359532
57.718737909;11.958369433;8.171329;-2.07199;-0.3726466;-0.2303713;1646666971409512
57.718739002;11.958362723;8.316178;-2.803719;0.3461486;1.132383;1646666971459801
57.71874011;11.958355903;8.446863;-2.34405;0.2169677;0.5108387;1646666971509538
57.718741236;11.958348962;8.616784;-3.42397;0.4850532;0.4283358;1646666971559488
57.718742382;11.958341885;8.786312;-3.365231;0.1024723;0.6599956;1646666971609561
57.718743553;11.958334664;8.972592;-3.65753;-0.03939827;-0.1318593;1646666971659551
57.71874475;11.958327298;9.153661;-3.675026;0.1569318;-0.0991105;1646666971709530
57.718745968;11.958319789;9.324927;-3.409737;0.1625934;-0.1779519;1646666971759532
57.718747208;11.958312143;9.497876;-3.915539;0.2256983;0.2988492;1646666971809497
57.71874847;11.95830436;9.667497;-3.390933;-0.1516826;-0.04868212;1646666971859501
57.718749756;11.958296441;9.840672;-3.25427;-0.2082532;0.09392504;1646666971909496
57.718751066;11.958288383;10.01584;-3.265794;0.324983;0.3061071;1646666971959522
57.718752395;11.958280182;10.19057;-3.545441;0.2113173;0.09799052;1646666972009514
57.718753744;11.958271841;10.36569;-3.722311;0.118908;0.4116675;1646666972059537
57.718755116;11.958263356;10.54431;-3.351995;-0.1520452;0.3653311;1646666972109553
57.718756513;11.95825473;10.72471;-3.497792;0.4058712;-0.01925173;1646666972159547
57.718757929;11.95824596;10.89867;-3.200537;0.2631544;0.4505103;1646666972209524
57.718759369;11.958237044;11.07293;-3.269289;0.05026861;0.4999794;1646666972259563
57.718760837;11.958227971;11.24804;-3.623995;0.1306567;0.4380624;1646666972309553
57.718762328;11.958218764;11.41201;-3.126831;0.005354538;-0.4742254;1646666972359528
57.718763835;11.95820942;11.5837;-3.536425;0.6748666;1.03267;1646666972409582
57.718765363;11.958199938;11.75489;-3.260636;0.1781999;0.3106464;1646666972459797
57.71876691;11.958190315;11.92811;-3.177533;-0.1890287;0.1251692;1646666972509597
57.71876848;11.958180557;12.09906;-3.451104;-0.004333396;-0.05850354;1646666972559597
57.718770071;11.958170661;12.26497;-3.234546;-0.003832506;-0.8326641;1646666972609599
57.71877168;11.958160628;12.44014;-3.603011;0.07917254;0.5246877;1646666972659535
57.71877331;11.958150455;12.61243;-3.50035;-0.03478956;0.4788218;1646666972709565
57.718774964;11.958140143;12.7871;-3.763154;0.259775;0.2150612;1646666972759558
57.71877664;11.958129692;12.96385;-3.466404;0.09945684;0.3310786;1646666972809586
57.718778339;11.9581191;13.13505;-3.017889;-0.3822365;-0.05177135;1646666972859561
57.718780062;11.95810837;13.31353;-3.94144;-0.1446096;0.3237694;1646666972909562
57.718781807;11.958097497;13.49401;-3.762336;-0.3173455;0.08675136;1646666972959562
57.718783575;11.958086481;13.67433;-3.511695;-0.1548509;0.2925734;1646666973009572
57.718785366;11.95807532;13.84699;-3.424282;-0.4803247;0.00608186;1646666973059550
57.718787181;11.958064019;14.02516;-3.3958;0.2369846;0.2149461;1646666973109539
57.718789018;11.958052578;14.20109;-3.820311;0.2570278;0.4235839;1646666973159565
57.718790876;11.958040997;14.37082;-3.134841;-0.3037008;-0.3956626;1646666973209565
57.718792753;11.958029282;14.54499;-3.510304;-0.1756959;0.2579107;1646666973259563
57.71879465;11.958017431;14.7172;-3.087662;0.01712712;-0.1074061;1646666973309599
57.718796568;11.958005464;14.83735;-1.83516;-0.3743653;-0.4324772;1646666973359585
57.718798498;11.957993423;14.90773;-1.400362;-0.443493;-0.4386322;1646666973409567
57.718800434;11.957981335;14.95;-0.9106821;-0.1248212;-0.492178;1646666973459860
57.718802372;11.957969224;14.96809;-0.2312534;-0.1599997;-1.112676;1646666973509564
57.718804312;11.957957105;14.97377;-0.3150115;0.5898017;-0.006465386;1646666973559567
57.718806252;11.957944981;14.9857;-0.445158;0.7545853;1.050168;1646666973609624
57.718808193;11.957932845;14.99436;0.1183295;0.06202138;-0.3862569;1646666973659596
57.718810132;11.957920702;14.99991;0.1433309;-0.2579496;-0.7746379;1646666973709604
57.718812073;11.95790856;14.99671;-0.1340935;-0.006375135;-0.7077798;1646666973759607
57.718814013;11.957896427;14.98007;0.138189;-0.09535343;-0.7927538;1646666973809652
57.718815953;11.957884312;14.96226;0.01525776;0.1633428;0.4263327;1646666973859615
57.718817892;11.957872213;14.93947;0.3900575;-0.4071359;0.09301046;1646666973909561
57.718819831;11.957860132;14.92086;0.4557951;-0.2816576;0.1476112;1646666973959603
57.718821769;11.957848068;14.90104;0.2746905;-0.06198116;0.7792853;1646666974009582
57.718823705;11.95783602;14.88439;0.3528767;-0.004788158;0.6195046;1646666974059629
57.718825639;11.957823982;14.87381;0.08936147;-0.01605355;0.7092672;1646666974109591
57.71882757;11.957811954;14.86034;0.2522542;0.007600792;0.8042691;1646666974159609
57.718829501;11.957799936;14.85732;-0.3271219;-0.1899915;0.8744618;1646666974209618
57.71883143;11.957787925;14.83753;0.2531892;-0.3400486;0.1098137;1646666974259591
57.718833357;11.957775927;14.83336;-0.09754737;0.1724734;0.4280267;1646666974309576
57.718835283;11.957763931;14.82759;-0.004694449;0.2599833;0.8194331;1646666974359598
57.718837208;11.957751944;14.82433;-0.01334509;-0.05899479;0.2786573;1646666974409587
57.718839134;11.957739957;14.81974;0.164867;-0.0761297;0.5299453;1646666974459865
57.718841057;11.957727973;14.82192;-0.2966432;-0.3255995;0.5018954;1646666974509672
57.718842977;11.957715981;14.82851;-0.2305228;0.2824065;0.7586598;1646666974559630
57.718844894;11.957703986;14.8292;0.1269853;-0.01307766;-0.2664246;1646666974609603
57.718846807;11.957691982;14.83877;-0.1858623;0.4100227;0.1011159;1646666974659622
57.718848711;11.957679967;14.84932;-0.4326967;0.6958863;0.6853504;1646666974709627
57.718850606;11.957667934;14.86809;-0.3710477;0.2360972;0.4437364;1646666974759644
57.718852493;11.957655883;14.88169;-0.3780713;0.7212413;0.3644143;1646666974809649
57.718854372;11.957643813;14.89908;0.02501358;0.7984473;0.06624141;1646666974859623
57.718856228;11.957631719;14.90611;0.4228874;-0.05798124;-0.7411591;1646666974909627
57.718858063;11.957619607;14.92131;-0.5108505;1.677667;0.6179661;1646666974959631
57.718859876;11.957607472;14.93438;-0.3533475;1.461917;0.6149814;1646666975009655
57.718861665;11.957595318;14.94206;0.1085282;1.125309;-0.3724967;1646666975059645
57.718863425;11.957583141;14.94948;-0.1286074;1.227596;-0.1880173;1646666975109655
57.718865158;11.957570944;14.95944;-0.3562476;1.467238;-0.4052029;1646666975159654
57.718866863;11.957558728;14.96079;0.01537143;1.344325;-0.3509377;1646666975209652
57.718868542;11.957546484;14.96226;-0.3174976;1.381278;0.3030359;1646666975259647
57.718870202;11.957534189;14.95316;0.4220846;1.327634;-0.4210926;1646666975309662
57.718871832;11.957521893;14.93873;0.1849024;1.345451;-0.3434957;1646666975359613
57.718873434;11.957509596;14.92986;-0.1372423;1.319232;0.09747741;1646666975409644
57.718875008;11.957497297;14.91345;0.2464613;0.8445239;-0.4914056;1646666975459914
57.718876553;11.957484999;14.89984;-0.04116147;1.334863;-0.2587893;1646666975509615
57.718878068;11.957472704;14.88116;0.02920037;1.139933;-0.003864366;1646666975559689
57.718879552;11.957460411;14.86071;0.3022902;1.277309;-0.1884763;1646666975609700
57.718881006;11.957448123;14.84339;0.4680536;1.240712;-0.1428481;1646666975659614
57.71888243;11.957435841;14.82487;0.5348685;1.313419;-0.120147;1646666975709659
57.718883826;11.957423566;14.80322;0.04658295;2.308137;0.9415861;1646666975759660
57.71888519;11.957411299;14.77679;0.8062114;1.316171;-0.5222959;1646666975809655
57.718886524;11.957399039;14.75903;0.6625435;1.052544;0.2273152;1646666975859621
57.71888783;11.957386786;14.74045;0.1900142;1.32199;0.06484925;1646666975909640
57.718889111;11.957374543;14.71571;0.5102764;1.037638;-0.4835445;1646666975959660
57.718890364;11.95736231;14.69361;0.6638092;1.151398;-0.3504414;1646666976009677
57.718891592;11.957350089;14.67064;0.5954812;1.424391;0.1353153;1646666976059630
57.718892793;11.957337879;14.64926;0.3691021;1.068641;-0.04192796;1646666976109675
57.718893975;11.957325682;14.62799;0.4539193;0.8979195;0.3921179;1646666976159698
57.718895142;11.957313498;14.60527;0.3753709;0.7497789;0.1651841;1646666976209688
57.718896308;11.95730134;14.57593;0.8292239;0.6438921;-0.04261041;1646666976259671
57.718897484;11.957289216;14.55404;0.4025674;0.1285686;0.4251962;1646666976309688
57.718898661;11.957277112;14.5294;0.7544831;-0.3869103;-0.05158398;1646666976359663
57.718899843;11.95726503;14.50873;0.3092583;-0.425622;0.4892636;1646666976409688
57.718901037;11.957252971;14.48762;0.2994671;-0.5908808;0.9098758;1646666976459981
57.718902248;11.957240935;14.46453;0.8185046;-0.9575491;0.0909323;1646666976509725
57.718903483;11.957228927;14.44354;0.3705627;-1.036196;0.0548248;1646666976559680
57.718904747;11.957216949;14.42048;0.3851761;-1.411826;0.07608322;1646666976609747
57.71890604;11.957205001;14.39945;0.3497314;-1.740912;-0.05135961;1646666976659729
57.718907363;11.957193082;14.37813;0.5898184;-1.610955;-0.04942863;1646666976709656
57.718908716;11.957181193;14.35796;0.4985257;-1.60617;0.231067;1646666976759704
57.718910102;11.957169333;14.33877;0.5810707;-1.68065;0.03703533;1646666976809690
57.71891152;11.957157506;14.31588;0.3839555;-1.352291;-0.2560732;1646666976859671
57.718912964;11.957145711;14.2898;0.4170744;-1.041492;-0.4184241;1646666976909681
57.718914433;11.957133946;14.26904;0.5418648;-1.067671;0.3586105;1646666976959682
57.718915927;11.957122209;14.25466;0.2002758;-1.125815;0.919727;1646666977009709
57.718917446;11.957110496;14.23625;0.6414422;-1.325849;0.007768232;1646666977059697
57.718918988;11.957098809;14.22062;0.3366778;-0.7640651;0.602811;1646666977109677
57.718920554;11.957087147;14.20322;0.4805416;-1.07417;0.2707776;1646666977159695
57.718922143;11.957075511;14.18739;0.500734;-1.033807;0.07910073;1646666977209712
57.718923755;11.957063904;14.17267;0.4316575;-1.222375;0.09433893;1646666977259677
57.718925384;11.957052328;14.15702;0.297112;-1.174936;0.3074553;1646666977309718
57.718927037;11.957040778;14.1393;0.3164738;-1.285191;-0.4002273;1646666977359689
57.718928712;11.957029254;14.12501;0.2144039;-1.225962;-0.2098352;1646666977409693
57.718930411;11.957017757;14.10443;0.409774;-1.401734;-0.2500961;1646666977460035
57.718932129;11.957006286;14.08787;0.09867473;-0.9944466;-0.3503874;1646666977509734
57.718933865;11.956994842;14.06622;0.2646297;-0.7061816;-0.4075991;1646666977559725
