,Timestamp,IMULgtAcceleration,IMULatAcceleration,IMUVerAcceleration,IMURollRate,IMUYawRate,northHeading,groundSpeed,throttle,location_x,location_y
2,786.80106448289,0,0,0.009951591491699,0,0,3.16626501083374,3.52800028324127,1,,
3,786.851064483635,0,0,0.010045051574707,0,0,3.16626501083374,3.52800028324127,1,0.70049923658371,-189.727951049805
4,786.90106448438,-4.81801180285402E-07,-1.95253051060718E-05,10.0476703643799,-3.5390148696024E-06,4.94043139731559E-11,3.16626501083374,5.29200053215027,1,,
5,786.951064485125,-4.81801180285402E-07,-1.95253051060718E-05,17.9588661193848,-2.47434127231827E-06,4.04036942791564E-11,3.16626501083374,5.29200053215027,1,0.70049923658371,-189.727951049805
6,787.00106448587,0,0,18.2409229278564,-1.28258727727371E-06,4.82307735416576E-11,3.16626501083374,7.05600099563599,1,,
7,787.051064486615,9.63602360570803E-07,3.90506102121435E-05,17.5883979797363,-8.38891310195322E-07,-7.03763436415983E-13,3.16626501083374,7.05600099563599,1,0.70049923658371,-189.727951049805
8,787.10106448736,-4.81801180285402E-07,-1.95253051060718E-05,16.3459777832031,-1.01593627732655E-07,2.00780503334386E-11,3.16626501083374,5.74747309685211,1,,
9,787.151064488106,9.63602360570803E-07,3.90506102121435E-05,14.8148832321167,7.86087994697482E-08,-5.91827975515713E-12,3.16626501083374,5.74747309685211,1,0.700499355792999,-189.727951049805
10,787.201064488851,1.21245169639587,0.000468969345093,13.2065238952637,2.84053385257721E-07,-1.52510244788573E-06,3.16626501083374,4.22776050567874,1,,
11,787.251064489596,8.19086170196533,-0.000669479370117,11.6172561645508,4.17232513427734E-07,3.48621142620686E-07,3.16626262664795,4.22776050567874,1,0.700499415397644,-189.727951049805
12,787.301064490341,7.91911888122559,-3.814697265625E-06,10.4686079025269,6.66826963424683E-07,4.17716364609078E-07,3.16626501083374,2.73489918708951,1,,
13,787.351064491086,6.96017408370972,0.000162124633789,9.60231018066406,2.9243528842926E-07,4.61437593912706E-07,3.16626262664795,2.73489918708951,1,0.700499475002289,-189.727951049805
14,787.401064491831,6.37341213226318,-3.91006469726562E-05,9.00242424011231,5.66244125366211E-07,4.92946128360927E-07,3.16626262664795,1.41145938634925,1,,
15,787.451064492576,5.98914813995361,-2.57492065429687E-05,8.65407276153564,3.71597707271576E-07,5.20929461345077E-07,3.16626262664795,1.41145938634925,1,0.700499475002289,-189.727951049805
16,787.501064493321,5.74293947219849,-8.63075256347656E-05,8.51918983459473,2.60770320892334E-07,5.56141458218917E-07,3.16626262664795,0.340402713418088,1,,
17,787.551064494066,5.57522058486939,0.000184535980225,8.5494556427002,-7.47386366128922E-08,5.89238879911136E-07,3.16626262664795,0.340402713418088,1,0.700499534606934,-189.727951049805
18,787.601064494811,4.72030401229858,-0.000301361083984,8.71748447418213,-5.72763383388519E-08,2.64531990978867E-07,3.16626000404358,0.445522159337998,1,,
19,787.651064495556,0.529143691062927,0.00056129693985,9.03075408935547,3.25962901115417E-07,2.7805072022602E-08,3.16626000404358,0.445522159337998,1,0.700499475002289,-189.727951049805
20,787.701064496301,0.590233206748962,0.007066011428833,9.21597385406494,9.07853245735168E-05,0.000311813404551,3.1662769317627,1.18447643060172,1,,
21,787.751064497046,5.89117908477783,-0.006011009216309,9.27948951721191,-6.35553151369095E-05,-5.28788659721613E-05,3.16627955436707,1.18447643060172,1,0.700423657894135,-189.724914550781
22,787.801064497791,6.84126281738281,-0.001023292541504,9.48656558990479,-2.61446402873844E-05,-6.97375980962534E-06,3.1662745475769,2.54777334398974,1,,
23,787.851064498536,6.64386510848999,0.000452995300293,9.68546962738037,-1.37225724756718E-05,-3.90689820051193E-07,3.1662769317627,2.54777334398974,1,0.699845135211945,-189.701461791992
24,787.901064499281,6.44291305541992,0.000118732452393,9.83263111114502,-6.16908073425293E-06,7.1076829044614E-07,3.1662745475769,3.79031848674521,1,,
25,787.951064500026,6.29236936569214,-0.000200271606445,9.92832374572754,-1.33458524942398E-06,9.38936864258722E-07,3.1662745475769,3.79031848674521,1,0.698779881000519,-189.658279418945
26,788.001064500771,6.10640954971314,0.000468254089355,9.9798583984375,1.7872080206871E-06,9.9233329819981E-07,3.1662769317627,4.91581850317722,1,,
27,788.051064501517,3.26575207710266,-0.000919342041016,10.071310043335,3.51481139659882E-06,3.82715370506048E-07,3.1662745475769,4.91581850317722,1,0.697287380695343,-189.597793579102
28,788.101064502262,-0.041407898068428,0.000727534294128,10.1109313964844,3.61353158950806E-06,7.93661456555128E-08,3.1662745475769,5.97238758885195,1,,
29,788.151064503007,3.35323524475098,-0.000514507293701,9.94207668304443,3.06405127048492E-06,7.38310518499929E-07,3.1662745475769,5.97238758885195,1,0.695404708385468,-189.521484375
