sample_ts,RadiusOfTurn,Lat_accel,IMUYawRate,Speed
1584855909457630.0,506.41161481481487,0.1275,0.000732421875,1.30203
1584855910457402.0,105.87932444444444,0.0935,0.00244140625,0.8602
1584855910657680.0,52.86115555555555,0.153,0.004150390625,0.71944
1584855910857412.0,56.464410256410254,0.2125,0.003173828125,0.57086
1584855911057445.0,18.29711827956989,0.153,0.007568359375,0.42619
1584855911257655.0,10.062560846560846,0.2125,0.01025390625,0.31671
1584855911457470.0,5.640330158730159,0.1615,0.013671875,0.23851
1584855911657455.0,2.025159535655058,0.153,0.016357421875,0.0
1584855911857693.0,0.0,0.1105,0.016357421875,0.0
1584855912057470.0,0.0,0.1615,0.01806640625,0.0
1584855912257502.0,0.0,0.1275,0.017333984375,0.0
1584855912457682.0,0.0,0.153,0.017333984375,0.0
1584855912657492.0,0.0,0.1615,0.017333984375,0.0
1584855912857478.0,0.0,0.1615,0.017333984375,0.0
1584855913057755.0,0.0,0.1615,0.015625,0.0
1584855913257498.0,0.0,0.1785,0.0146484375,0.0
1584855913457516.0,0.0,0.1615,0.0146484375,0.0
1584855913657719.0,0.0,0.1275,0.017333984375,0.0
1584855913857551.0,0.0,0.1275,0.015625,0.0
1584855914057506.0,0.0,0.1785,0.01904296875,0.0
1584855914257780.0,0.0,0.1785,0.017333984375,0.0
1584855914457542.0,0.0,0.1615,0.02001953125,0.0
1584855914657584.0,0.0,0.1105,0.017333984375,0.0
1584855914857749.0,0.0,0.1615,0.020751953125,0.0
1584855915057565.0,0.0,0.1105,0.015625,0.0
1584855915257543.0,0.0,0.1615,0.017333984375,0.0
1584855915457811.0,0.0,0.1615,0.020751953125,0.0
1584855915657551.0,0.0,0.153,0.017333984375,0.0
1584855915857582.0,0.0,0.153,0.01904296875,0.0
1584855916057776.0,0.0,0.1615,0.017333984375,0.0
1584855916257606.0,0.0,0.1615,0.02001953125,0.0
1584855916457579.0,0.0,0.1105,0.0146484375,0.0
1584855916657820.0,0.0,0.1275,0.015625,0.0
1584855916857573.0,3.7642940170940173,0.2125,0.009521484375,0.25806
1584855917057595.0,15.411606349206348,0.0935,0.0068359375,0.50048
1584855917257790.0,115.29576296296295,0.0255,0.00146484375,0.71553
1584855921127428.0,1565.2048592592594,0.3485,0.000732421875,4.20716
1584855921327744.0,76.01039999999999,0.3655,0.015625,4.34401
1584855921527734.0,51.9248,0.5015,0.0234375,4.4183
1584855921727444.0,39.39542222222222,0.3145,0.03125,4.44567
1584855921927773.0,24.564622222222223,0.5355,0.050537109375,4.49259
1584855922127760.0,16.546335197132613,0.7905,0.07568359375,4.52387
1584855922327466.0,11.739935813170359,1.0285,0.10717773438,4.5356
1584855922527773.0,10.109133419801122,1.0285,0.12548828125,4.59816
1584855922727751.0,7.521959891819933,1.0965,0.17016601562,4.61771
1584855922927452.0,5.52486223162874,1.7765,0.23364257812,4.67636
1584855923127780.0,5.090270967741935,1.751,0.25732421875,4.75456
1584855923327764.0,4.400002595369109,1.377,0.30102539062,4.78193
1584855923527482.0,4.229724168819982,1.904,0.31494140625,4.8093
1584855923727793.0,3.8702214683381735,2.3205,0.34545898438,4.81712
1584855923927781.0,3.722329418849744,2.04,0.3603515625,4.84058
1584855924127483.0,3.6332115053292453,1.938,0.37158203125,4.87968
1584855924327795.0,3.640518849467074,2.38,0.37158203125,4.86013
