sample_ts,RadiusOfTurn,Lat_accel,IMUYawRate,Speed
1584853463308748.0,118.45255039281706,0.3655,0.024169921875,10.31458
1584853463508956.0,131.21198501872658,0.4165,0.021728515625,10.21292
1584853463708529.0,111.60650010787487,0.5525,0.025146484375,9.99396
1584853463908753.0,114.02630751964082,0.5015,0.024169921875,9.84929
1584853464108974.0,97.91101356932154,0.5525,0.027587890625,9.59905
1584853464308729.0,86.05586773333334,0.612,0.030517578125,9.30971
1584853464509011.0,89.27840759734093,0.5525,0.028564453125,9.05165
1584853464708975.0,94.33762159916927,0.4335,0.026123046875,8.69193
1584853464908692.0,74.11688549618319,0.7395,0.031982421875,8.37522
1584853465109007.0,87.06169221183801,0.4675,0.026123046875,7.99986
1584853465308988.0,86.42593139158576,0.5355,0.025146484375,7.64796
1584853465508733.0,82.77626062567421,0.2465,0.025146484375,7.33907
1584853465709029.0,82.41349674523008,0.459,0.024169921875,7.00281
1584853465908987.0,159.56346485260772,0.3315,0.011962890625,6.74084
1584853466108549.0,193.63300284900285,0.3315,0.009521484375,6.53361
1584853466308802.0,174.5059894179894,0.459,0.01025390625,6.34984
1584853466508762.0,169.68655238095238,0.6205,0.01025390625,6.1778
1584853466708565.0,163.64901587301588,0.4845,0.01025390625,5.9041
1584853466908785.0,157.13483174603175,0.8075,0.01025390625,5.69687
1584853467108760.0,104.5817837037037,0.6375,0.0146484375,5.33324
1584853467308534.0,129.06097777777777,0.5355,0.01123046875,5.10255
1584853467508799.0,202.73412063492063,1.003,0.0068359375,4.87577
1584853467708779.0,224.75259259259258,0.5015,0.005859375,4.60598
1584853467908581.0,129.6970393162393,0.3825,0.009521484375,4.28536
1584853468108803.0,276.8668444444444,0.5865,0.004150390625,3.9882
1584853468309027.0,112.47254245014246,0.2465,0.009521484375,3.72232
1584853468508566.0,416.84423111111107,0.3995,0.00244140625,3.60502
1584853471108848.0,63.90186666666666,0.3485,0.0224609375,5.25504
