sample_ts,RadiusOfTurn,Lat_accel,IMUYawRate,Speed
1584855993788787.0,28.212242962962957,0.2635,0.0146484375,1.62656
1584855993989092.0,38.0238893081761,0.2295,0.012939453125,1.9159
1584855994189001.0,41.78610793650794,0.1955,0.013671875,2.19742
1584855994388804.0,41.25484444444445,0.1615,0.015625,2.44375
1584855994589340.0,52.11347301587302,0.1615,0.013671875,2.68617
1584855994789006.0,43.1044036036036,0.153,0.01806640625,2.92077
1584855994988822.0,54.183911111111115,0.1785,0.015625,3.17492
1584855995189326.0,56.007280928689894,0.1615,0.016357421875,3.42125
1584855995389011.0,56.54875743348983,0.153,0.017333984375,3.6363
1584855995588814.0,66.3831111111111,0.1615,0.015625,3.8318
1584855995789340.0,90.65383764172336,0.1105,0.011962890625,3.97647
1584855995989024.0,353.1592205128205,-0.0935,0.003173828125,4.09377
1584856000388904.0,126.47050158730158,0.7735,0.011962890625,5.48182
1584856000589423.0,42.917873972602735,0.765,0.03564453125,5.53265
1584856000788860.0,29.09088049155146,0.7735,0.052978515625,5.56393
1584856000988916.0,21.95107973856209,0.8075,0.070556640625,5.58739
1584856001189420.0,16.523784126984125,0.986,0.093994140625,5.59521
1584856001388877.0,12.008175104427735,1.139,0.1298828125,5.63431
1584856001588747.0,10.221358649223822,1.445,0.15258789062,5.59521
1584856001789443.0,8.446619496296297,1.7,0.18310546875,5.54047
1584856001988913.0,6.121860509607413,1.8615,0.25024414062,5.48964
1584856002188768.0,5.1734802962962965,2.346,0.29296875,5.42317
1584856002389457.0,4.7351161827184765,2.159,0.31665039062,5.37234
1584856002588907.0,4.506508025997638,2.193,0.32885742188,5.29805
1584856002788783.0,4.286650920634921,2.091,0.341796875,5.25113
1584856002989700.0,4.196867760587591,2.091,0.34716796875,5.2394
1584856003189200.0,4.246496969696969,2.295,0.34375,5.27068
1584856003388994.0,4.572192446063139,1.7085,0.32104492188,5.29805
1584856003589471.0,4.7607168549932135,1.7,0.30981445312,5.32151
1584856003788946.0,4.877224051789771,1.7935,0.30541992188,5.40362
1584856003989009.0,4.827842863270796,2.193,0.31225585938,5.45054
1584856004189738.0,4.885168584265863,2.0995,0.30981445312,5.44663
1584856004388963.0,4.9026969968394765,1.921,0.30981445312,5.48964
1584856004589027.0,5.541134399052694,1.2665,0.27490234375,5.47791
1584856004789496.0,6.13562375630068,1.53,0.24755859375,5.45836
1584856004988985.0,6.078739838463218,1.819,0.24853515625,5.41926
1584856005189016.0,5.573021737373738,1.904,0.2685546875,5.3567
1584856005389254.0,4.983217689612028,1.887,0.29565429688,5.25113
1584856005588975.0,4.448711111111111,2.0145,0.32275390625,5.08691
1584856005789030.0,4.072650999200639,2.2525,0.33935546875,4.86404
1584856005989273.0,3.67436207817044,2.006,0.35766601562,4.59816
1584856006188956.0,3.4619784196851597,1.921,0.35498046875,4.25017
1584856006388839.0,3.2473714017815287,1.598,0.34716796875,3.86699
1584856006589538.0,3.1217564870259484,1.292,0.326171875,3.46426
1584856006809310.0,3.078582857142857,0.7225,0.29052734375,2.97551
1584856007009340.0,3.2992275797810393,0.3145,0.23291015625,2.55714
1584856007209449.0,3.6302885677718115,0.5015,0.18579101562,2.29908
1584856007409318.0,3.8289734939759037,0.3315,0.162109375,2.17005
1584856007619491.0,4.8347925485664796,0.1785,0.12377929688,2.13877
1584856007818786.0,5.663868312757201,0.1615,0.10546875,2.16223
1584856008089326.0,7.342341789577188,0.2465,0.082763671875,2.21306
1584856008289619.0,10.163458585858585,0.2465,0.061767578125,2.3069
1584856008489513.0,11.354450953045093,0.153,0.058349609375,2.4633
1584856008689323.0,13.616382139148493,0.2125,0.05224609375,2.6588
1584856008889653.0,12.722228726287263,0.3485,0.06005859375,2.84257
1584856009089497.0,14.226410212765959,0.2635,0.057373046875,3.03416
1584856009289354.0,12.667783766745469,0.2465,0.06884765625,3.2453
1584856009489651.0,12.567975944261093,0.3655,0.073974609375,3.44862
1584856009689516.0,10.911932914046123,0.5865,0.090576171875,3.66758
1584856009889354.0,9.364682908272817,0.7225,0.11157226562,3.85526
1584856010089662.0,7.692087673583628,1.0115,0.14282226562,4.05467
1584856010289500.0,6.457316332726169,1.1135,0.1787109375,4.25408
1584856010489352.0,5.881481059564508,1.309,0.20581054688,4.46131
1584856010689672.0,5.599489419137142,0.918,0.22509765625,4.6138
1584856010889541.0,5.44339728763495,1.224,0.23803710938,4.71546
1584856011089362.0,5.390295883134131,1.0455,0.2451171875,4.79757
1584856011289689.0,5.0590775526908125,1.3175,0.26513671875,4.86013
1584856011489556.0,5.172296653181612,1.7255,0.26342773438,4.95006
1584856011689373.0,4.640465900383141,1.7255,0.29736328125,4.98525
1584856011889705.0,4.4749417190775675,1.836,0.310546875,5.02044
1584856012089584.0,4.459113397348063,1.6235,0.31323242188,5.03608
